subID	modeli	name	Mp	delta	wp	scl	nll	nllsd	success	iterations
42	1	McFadden	2.02509737014771	0.630539798736572	NaN	NaN	244.289111787124	0.0288716173852553	2	11
42	2	LinearDistrb	1.77351188634566	0.773129073296514	NaN	0.461043516281643	244.19924505708	0.027611302647174	1	34
42	3	DN	1.15345476428047	0.578393787518144	0.0715031913481653	NaN	244.257573697305	0.0278528860207163	2	21
42	4	dDNb	1.61261331456762	0.679039387597732	0.0194555912096803	0.491184471172255	244.197410986447	0.0361354809317359	1	26
42	5	dDNd	1.71827502531414	0.548498819848055	0.0267171011943447	0.182711800451966	244.207153759307	0.0243948269007496	1	27
43	1	McFadden	6.90302839875221	-0.439229941368103	NaN	NaN	257.034771296173	0.0359011924443919	2	11
43	2	LinearDistrb	6.85138702392578	-0.434333801269531	NaN	7.62939453125e-06	257.011563533625	0.0303072916290064	2	11
43	3	DN	7.16927814483643	-0.442753791809082	0	NaN	257.102908916362	0.0419127411855647	2	11
43	4	dDNb	7.04350097255792	-1.54526689173472	0	5.28521195475307e-07	257.000138358095	0.0344489602195711	2	22
43	5	dDNd	6.93418494131413	-1.5736345412477	0	0.0167852774023458	257.025547205554	0.0358937248759422	2	23
44	1	McFadden	28.2653241157532	-0.301797771453857	NaN	NaN	212.23394998496	0.0341865832312403	2	11
44	2	LinearDistrb	28.960681438446	-0.312944316864014	NaN	7.62939453169409e-07	212.259123151993	0.0418375324525258	2	14
44	3	DN	27.7986114060662	-0.275316187726958	0	NaN	212.293456428116	0.0322549672296748	2	21
44	4	dDNb	28.3893719911575	-0.310221838951111	0	1.19209289550781e-07	212.275473395344	0.0338359004244855	2	21
44	5	dDNd	28.31201171875	-0.29580078125	0	0.00048828125	212.291679770691	0.0353228233657327	2	16
45	1	McFadden	13.5164047705475	0.404590338165872	NaN	NaN	324.818973883868	0.0311873437095949	1	24
45	2	LinearDistrb	8.95906056463718	0.756418545544148	NaN	3.99999998807907	321.444808709008	0.0324823201800694	1	30
45	3	DN	3.09228198602796e-11	0.478942493688373	0.275218864928684	NaN	316.519127532419	0.0332933962768635	1	23
45	4	dDNb	9.31322574615479e-10	1.25704846829176	0.131857378571294	3.99999999981374	310.941555307888	0.0299782518866149	1	23
45	5	dDNd	1.66893005371094e-05	1.21690101623535	0.132705307006836	3.99999923706055	310.45818478942	0.0356978132884224	1	20
46	1	McFadden	3.89794816933636	0.244104569352453	NaN	NaN	362.40911783736	0.0306163100904473	1	26
46	2	LinearDistrb	1.37066841125488	0.39606294631958	NaN	3.99999923706055	330.513382391471	0.0266103223037387	2	11
46	3	DN	0.00057154732348863	0.173935195321974	0.545726677702623	NaN	353.918094539565	0.0292179898291142	1	19
46	4	dDNb	1.00846875025799	0.710710211552863	0.0305701182648377	3.9999999996868	316.671584093317	0.0262760759495577	2	24
46	5	dDNd	1.05885827532802	0.246738106409975	0.0407763297542261	3.99999999999709	329.808882927763	0.0320156827389152	2	26
47	1	McFadden	26.755999237299	-0.103828895092011	NaN	NaN	369.220632649854	0.0293723958588362	2	18
47	2	LinearDistrb	1.15460547804832	1.54143688082695	NaN	3.99985997676849	349.075089223333	0.0320751180424343	2	21
47	3	DN	1.81731593329459e-07	-0.032138486407348	0.523962385756022	NaN	358.19408518184	0.0320211980766573	2	18
47	4	dDNb	4.61935997009277e-07	-1.10446501076221	0.028229670226574	3.94553882032633	338.129940984725	0.0316127154061125	2	29
