subID	modeli	name	Mp	wp	nll	nllsd	success	iterations
54	1	McFadden	0.422289393318351	NaN	82.2943123906778	0.0227245641369298	1	22
54	2	LinearDistrb	0.268272748842264	NaN	83.2686447487847	0.0149991281430984	2	19
54	3	DN	0.31368026137352	0.0112744987010955	82.2865135014223	0.0206110403851113	2	21
54	4	dDNb	0.260655138579899	0.0013670721769159	83.2873434505048	0.019868374508752	1	26
54	5	dDNd	0.273167939390987	0.000158939510583878	83.2948104532397	0.014301554833407	1	21
55	1	McFadden	1.20293499529362	NaN	192.562910135855	0.02725007768117	2	18
55	2	LinearDistrb	1.17603445053101	NaN	192.840046438279	0.0296050860741074	2	9
55	3	DN	2.04890966415405e-08	0.122453475184739	189.589446797263	0.0266022992615728	1	20
55	4	dDNb	7.05718994140625e-05	0.121623611450195	189.785840800022	0.0308518806761523	2	11
55	5	dDNd	4.76837158203125e-07	0.119166779518127	189.788784516294	0.027407661497817	1	20
56	1	McFadden	4.24632263183594	NaN	261.316365764818	0.0278732407531327	2	12
56	2	LinearDistrb	0.500867519062012	NaN	225.259936901311	0.0306864512163106	2	14
56	3	DN	0.0010986328125	0.11826171875	224.11558926477	0.0220293609943874	2	16
56	4	dDNb	0.0003509521484375	0.1184326171875	224.452659526365	0.0270794591266075	2	20
56	5	dDNd	4.76837158203125e-07	0.12067232131958	224.448223378567	0.0171291484457223	2	11
57	1	McFadden	0.361079975962639	NaN	133.416742160317	0.0592915020058693	1	23
57	2	LinearDistrb	0.327381437486224	NaN	133.097469005741	0.0394090131357946	2	27
57	3	DN	0.389822483062744	0	133.32682617726	0.0344738651097338	2	16
57	4	dDNb	0.322709541302174	0	133.144006824437	0.032895329371011	1	21
57	5	dDNd	0.325735060498118	0	133.122656319805	0.0470083956090098	1	22
58	1	McFadden	1.06540908818351	NaN	142.145611308497	0.0238504455655695	1	18
58	2	LinearDistrb	0.922706693428609	NaN	141.410429357341	0.0198343996714027	2	19
58	3	DN	1.05836436152458	0	142.146568029466	0.0265900101734144	1	15
58	4	dDNb	0.901532500982285	0	141.452442597994	0.0214469405684281	2	11
58	5	dDNd	0.925266616046429	0	141.420294232914	0.0279018565099072	2	18
59	1	McFadden	0.452895879745483	NaN	152.885360145759	0.0165635861734885	2	17
59	2	LinearDistrb	0.359646644863261	NaN	150.845185251109	0.0210311266633532	2	21
59	3	DN	0.113983868417563	0.051612847641809	152.555172950142	0.0217068007402304	1	21
59	4	dDNb	4.76837158203125e-07	0.0497220993041992	150.5314448059	0.0189106486526886	1	19
59	5	dDNd	0.000208293911782675	0.0497011381376069	150.539164910756	0.0151161474491018	1	23
60	1	McFadden	0.386302394559607	NaN	104.603198833796	0.0240740825628887	1	18
60	2	LinearDistrb	0.360662280190013	NaN	112.245649635424	0.0223823355823421	1	19
